4;2;10;2.13898
4;3;10;1.44322
4;1;10;5.25509
5;3;10;2.7748
5;4;10;3.90939
5;1;10;3.70061
6;1;10;6.30392
6;5;10;3.22023
6;4;10;6.73634
7;4;10;8.27347
7;2;10;6.13758
7;6;10;1.92429
8;5;10;1.20268
8;2;10;3.20291
8;6;10;2.09376
9;4;10;9.16494
9;6;10;4.03213
9;8;10;4.33992
10;7;10;3.90427
10;3;10;6.77751
10;4;10;7.9958
11;1;10;6.07416
11;9;10;0.0943462
11;2;10;7.52555
12;1;10;12.8479
12;7;10;7.53176
12;9;10;6.85975
13;6;10;16.6826
13;12;10;8.29308
13;4;10;23.3869
14;11;10;17.1265
14;9;10;17.2048
14;7;10;16.4893
15;6;10;26.7871
15;12;10;18.7582
15;9;10;25.597
16;13;10;9.9958
16;8;10;27.1015
16;3;10;31.024
17;16;10;4.948
17;13;10;9.35907
17;7;10;24.5941
18;3;10;29.9838
18;12;10;16.2052
18;13;10;8.3543
19;4;10;30.0208
19;7;10;21.7488
19;13;10;8.8487
20;13;10;8.19048
20;4;10;30.4159
20;18;10;0.721609
21;14;10;16.2867
21;20;10;10.6075
21;13;10;18.4148
22;15;10;10.6247
22;16;10;12.6596
22;5;10;40.4679
23;14;10;26.5186
23;22;10;7.49147
23;16;10;19.45
24;3;10;55.3979
24;1;10;54.2395
24;17;10;23.8855
25;16;10;28.3784
25;17;10;28.6837
25;18;10;29.5664
26;5;10;7.81566
26;8;10;8.68036
26;2;10;5.53556
27;8;10;9.39325
27;7;10;11.9734
27;2;10;6.20824
28;11;10;9.79475
28;15;10;30.419
28;22;10;40.9849
29;4;10;10.0025
29;5;10;9.35551
29;27;10;11.2284
30;19;10;21.8978
30;2;10;6.86364
30;14;10;16.9625
1;26;10;9.83239
1;28;10;9.37072
1;18;10;29.0528
2;5;10;2.28193
2;19;10;27.8863
2;10;10;6.24433
3;27;10;5.94456
3;11;10;7.90624
3;26;10;5.98373
