 topology_rogers_ca.sdnController (#0 - ScenarioSim3_2-0-20180716-18:50:36-10769),
12444.559,124.4449999999999926
12446.499,124.4639999999999985
12451.439,124.5139999999999812
12453.495,124.5339999999999913
12461.277,124.6119999999999942
12466.632,124.6659999999999965
12475.074,124.75
12479.452,124.7939999999999823
12480.843,124.8079999999999922
12490.593,124.9050000000000007
12494.862,124.9479999999999786
12497.87,124.9779999999999797
12506.299,125.0619999999999828
12507.089,125.0699999999999926
12515.269,125.1519999999999863
12522.538,125.2249999999999937
12523.562,125.2349999999999847
12533.316,125.3329999999999981
12534.88,125.3479999999999843
12542.701,125.4269999999999918
12545.743,125.4569999999999931
12548.213,125.4819999999999987
12548.967,125.4890000000000038
12549.333,125.4929999999999945
12553.58,125.5349999999999962
12557.649,125.5759999999999927
12558.725,125.5869999999999887
12567.503,125.6749999999999826
12573.185,125.7309999999999941
12577.505,125.7750000000000052
12579.971,125.799000000000006
12582.812,125.8280000000000025
12588.776,125.887
12598.129,125.9809999999999941
12599.304,125.9929999999999945
12607.027,126.0699999999999926
12616.786,126.1670000000000012
12622.896,126.2279999999999797
12632.222,126.3220000000000023
12632.249,126.3220000000000023
12636.167,126.3609999999999895
12645.482,126.4539999999999788
12647.904,126.4789999999999845
12654.642,126.5459999999999918
12657.146,126.5709999999999976
12659.391,126.5929999999999888
12664.225,126.6419999999999955
12664.473,126.644000000000005
12664.873,126.6479999999999957
12664.948,126.6490000000000005
12671.345,126.7129999999999932
12680.619,126.8059999999999828
12684.702,126.8469999999999796
12691.634,126.9159999999999965
12695.408,126.9539999999999788
12702.459,127.0240000000000005
12710.553,127.1049999999999892
12716.514,127.1649999999999913
12723.604,127.2359999999999895
12728.976,127.2889999999999867
12738.519,127.3849999999999903
12743.075,127.4300000000000063
12746.594,127.4650000000000028
12752.596,127.5250000000000052
12761.571,127.6149999999999801
12768.112,127.6809999999999828
12775.812,127.7579999999999808
12779.542,127.7949999999999868
12783.116,127.8309999999999883
12789.798,127.8969999999999907
12796.015,127.959999999999979
12800.584,128.004999999999995
12803.47,128.0339999999999913
12804.321,128.0430000000000057
12813.065,128.129999999999995
12815.397,128.1529999999999626
12816.521,128.1649999999999632
12817.335,128.1730000000000013
12819.459,128.1939999999999595
12822.679,128.2259999999999985
12824.509,128.2450000000000041
12830.622,128.3059999999999828
12834.652,128.3460000000000032
12838.328,128.3829999999999808
12845.78,128.4569999999999931
12853.042,128.5299999999999723
12858.311,128.5829999999999695
12865.092,128.649999999999977
12869.969,128.6990000000000118
12871.416,128.7139999999999985
12871.421,128.7139999999999985
12873.101,128.7309999999999941
12877.355,128.7729999999999673
12877.999,128.778999999999996
12878.635,128.786000000000001
12881.278,128.8120000000000113
12883.361,128.8329999999999695
12886.845,128.8679999999999945
12896.169,128.9610000000000125
12897.051,128.96999999999997
12899.205,128.9919999999999613
12905.227,129.0519999999999636
12913.81,129.1379999999999765
12920.954,129.2090000000000026
12928.983,129.2889999999999867
12930.555,129.3050000000000063
12932.146,129.3209999999999691
12935.567,129.3549999999999608
12941.624,129.4159999999999965
12948.896,129.487999999999999
12950.053,129.5
12956.686,129.5659999999999736
12963.965,129.6390000000000095
12972.51,129.7249999999999653
12978.885,129.7880000000000105
12984.431,129.8439999999999935
12992.55,129.925000000000011
12992.808,129.927999999999997
12997.602,129.9759999999999985
12998.175,129.9809999999999941
13007.324,130.0729999999999786
13008.125,130.08099999999996
13008.618,130.0860000000000125
13013.789,130.137
13016.718,130.1669999999999727
13024.269,130.2419999999999613
13031.42,130.3139999999999641
13031.743,130.317000000000007
13035.924,130.35899999999998
13040.491,130.403999999999996
13042.221,130.4219999999999681
13050.469,130.5039999999999618
13051.541,130.514999999999986
13058.227,130.5819999999999931
13066.4,130.6639999999999867
13071.859,130.7179999999999603
13076.59,130.764999999999986
13082.478,130.8240000000000118
13091.301,130.9130000000000105
13100.266,131.002000000000009
13107.599,131.0749999999999882
13113.35,131.1329999999999808
13117.447,131.1739999999999778
13121.665,131.2160000000000077
13125.4,131.2539999999999618
13132.43,131.3240000000000118
13137.586,131.375
13141.158,131.411000000000001
13150.049,131.5
13159.778,131.5969999999999796
13167.151,131.6709999999999918
13175.874,131.7579999999999808
13175.926,131.7589999999999572
13177.493,131.7740000000000005
13184.435,131.8439999999999935
13191.276,131.9119999999999775
13200.471,132.0039999999999618
13200.812,132.0079999999999808
13207.917,132.0790000000000072
13216.769,132.1669999999999727
13218.539,132.1850000000000018
13226.988,132.269000000000005
13231.823,132.3179999999999831
13236.924,132.3689999999999708
13238.327,132.3829999999999808
13239.604,132.3959999999999578
13243.194,132.4309999999999828
13249.409,132.4939999999999708
13258.78,132.5869999999999887
13261.173,132.6109999999999895
13270.406,132.7040000000000072
13276.715,132.7669999999999955
13279.543,132.7949999999999587
13286.48,132.8639999999999755
13289.876,132.8979999999999673
13290.939,132.9089999999999913
13296.941,132.9689999999999935
13301.71,133.0169999999999955
13311.342,133.112999999999999
13317.198,133.1709999999999918
13318.676,133.1859999999999782
13321.212,133.2119999999999887
13323.781,133.236999999999966
13325.791,133.2570000000000045
13334.527,133.34499999999997
13340.906,133.4089999999999913
13345.825,133.4579999999999695
13353.432,133.5339999999999913
13362.422,133.6239999999999663
13366.013,133.6599999999999676
13367.868,133.677999999999997
13374.957,133.7489999999999663
13380.284,133.8019999999999636
13386.158,133.8609999999999895
13389.421,133.894000000000005
13397.517,133.9749999999999653
13400.682,134.0059999999999712
13402.723,134.0269999999999863
13407.192,134.0709999999999691
13415.156,134.15100000000001
13419.487,134.1939999999999595
13422.151,134.2210000000000032
13425.724,134.2570000000000045
13428.707,134.286999999999977
13437.857,134.3779999999999855
13447.639,134.4759999999999985
13454.956,134.5489999999999778
13455.416,134.5539999999999731
13462.691,134.625999999999976
13464.589,134.6449999999999813
13467.488,134.6739999999999778
13472.697,134.7259999999999985
13478.474,134.7839999999999913
13482.234,134.8220000000000021
13490.026,134.8999999999999766
13492.447,134.9239999999999778
13500.403,135.0039999999999618
13507.249,135.0720000000000021
13510.694,135.1059999999999941
13517.386,135.1730000000000013
13525.095,135.25
13534.732,135.3469999999999795
13542.091,135.4199999999999585
13550.877,135.5079999999999808
13552.292,135.5219999999999907
13562.266,135.6220000000000137
13570.925,135.7090000000000026
13574.554,135.7450000000000041
13578.967,135.7889999999999867
13579.419,135.7939999999999823
13584.283,135.841999999999984
13587.536,135.875
13592.02,135.9199999999999585
13596.989,135.9689999999999935
13602.667,136.0260000000000098
13604.389,136.0430000000000057
13610.601,136.1059999999999941
13611.452,136.1139999999999755
13616.434,136.1639999999999867
13620.961,136.2090000000000026
13629.629,136.2959999999999918
13638.956,136.3890000000000095
13645.233,136.4519999999999976
13652.865,136.5279999999999626
13656.879,136.5679999999999831
13659.994,136.5989999999999891
13664.161,136.6409999999999621
13673.047,136.7299999999999608
13681.155,136.8109999999999782
13688.128,136.8809999999999712
13691.61,136.9159999999999965
13696.243,136.9619999999999887
13698.358,136.9830000000000036
13701.004,137.0099999999999903
13701.598,137.014999999999986
13707.353,137.0729999999999786
13716.113,137.161000000000001
13718.062,137.1800000000000063
13727.247,137.2719999999999907
13734.659,137.3460000000000032
13735.86,137.3580000000000036
13745.229,137.4519999999999976
13748.574,137.4850000000000132
13755.167,137.5509999999999872
13756.921,137.5689999999999595
13764.171,137.6409999999999621
13765.33,137.6529999999999626
13766.975,137.6689999999999823
13775.974,137.7589999999999571
13783.456,137.8340000000000026
13784.025,137.8399999999999745
13788.999,137.8890000000000095
13798.804,137.9879999999999988
13799.678,137.9959999999999803
13800.643,138.0059999999999712
13804.507,138.0449999999999583
13813.142,138.1309999999999712
13820.436,138.2040000000000072
13826.101,138.2609999999999667
13831.883,138.3179999999999831
13835.562,138.3549999999999608
13838.626,138.3859999999999667
13842.049,138.4199999999999583
13851.936,138.5190000000000048
13859.51,138.59499999999997
13865.25,138.6519999999999862
13868.396,138.6829999999999922
13877.845,138.7779999999999626
13884.418,138.8439999999999935
13890.016,138.8999999999999766
13895.189,138.9509999999999643
13900.836,139.0079999999999808
13905.686,139.0559999999999828
13906.198,139.0609999999999782
13915.21,139.1519999999999862
13916.251,139.161999999999977
13921.797,139.216999999999984
13927.941,139.278999999999996
13936.21,139.361999999999966
13943.526,139.4350000000000016
13950.782,139.5070000000000045
13953.222,139.531999999999982
13953.608,139.536000000000001
13963.248,139.6320000000000045
13970.979,139.7090000000000026
13978.391,139.782999999999958
13980.56,139.8050000000000063
13982.94,139.8290000000000072
13991.971,139.9189999999999823
13998.415,139.9839999999999798
13998.844,139.9879999999999988
14002.242,140.0219999999999907
14005.573,140.0550000000000063
14012.848,140.1279999999999855
14013.845,140.1379999999999762
14019.691,140.1959999999999688
14024.447,140.2439999999999707
14032.014,140.3199999999999926
14040.214,140.4019999999999862
14042.729,140.4269999999999636
14045.711,140.4569999999999931
14055.034,140.5500000000000108
14056.543,140.5649999999999975
14066.473,140.6639999999999867
14069.776,140.6970000000000021
14071.421,140.7139999999999981
14079.56,140.7949999999999583
14084.689,140.8460000000000031
14086.093,140.8600000000000131
14094.728,140.947000000000002
14097.002,140.96999999999997
14100.479,141.0039999999999616
14101.168,141.0109999999999667
14103.594,141.0349999999999676
14110.651,141.1059999999999941
14117.962,141.1789999999999731
14121.914,141.2189999999999935
14131.689,141.3159999999999736
14134.797,141.3469999999999793
14139.834,141.3979999999999672
14147.02,141.46999999999997
14150.944,141.5089999999999571
14154.304,141.5430000000000057
14158.223,141.5819999999999931
14165.501,141.6549999999999723
14173.446,141.7339999999999798
14181.598,141.8149999999999975
14188.659,141.8859999999999667
14190.836,141.907999999999958
14194.025,141.9399999999999975
14203.763,142.036999999999977
14213.509,142.1349999999999903
14215.133,142.1510000000000098
14224.049,142.2400000000000087
14226.957,142.2690000000000048
14233.966,142.3389999999999981
14235.764,142.3569999999999706
14240.172,142.4010000000000098
14243.627,142.4359999999999782
14245.7,142.4569999999999931
14250.501,142.504999999999995
14257.151,142.5709999999999688
14262.373,142.6229999999999898
14269.912,142.6990000000000117
14278.448,142.7839999999999911
14284.489,142.8439999999999935
14293.383,142.9329999999999922
14298.339,142.9830000000000036
14300.54,143.004999999999995
14301.72,143.0169999999999952
14307.949,143.0790000000000072
14315.796,143.1569999999999818
14316.911,143.1689999999999823
14321.827,143.2179999999999603
14326.417,143.2640000000000093
14334.958,143.3489999999999891
14338.181,143.3809999999999712
14339.529,143.3949999999999812
14342.694,143.4259999999999872
14352.345,143.5229999999999672
14357.171,143.5709999999999688
14362.083,143.6200000000000041
14369.381,143.692999999999983
14370.105,143.7009999999999642
14370.797,143.7069999999999931
14373.598,143.7350000000000131
14382.39,143.8229999999999786
14391.416,143.9139999999999867
14398.764,143.986999999999966
14402.104,144.0209999999999575
14403.869,144.0380000000000105
14413.57,144.1349999999999902
14422.962,144.2289999999999845
14427.403,144.2740000000000003
14432.466,144.3240000000000116
14436.136,144.3609999999999891
14446.134,144.4610000000000121
14454.032,144.5399999999999632
14456.005,144.5600000000000016
14460.676,144.605999999999994
14466.025,144.6599999999999676
14466.781,144.6669999999999726
14469.683,144.6959999999999688
14477.971,144.778999999999996
14481.013,144.8100000000000016
14488.918,144.8890000000000093
14494.829,144.9479999999999785
14499.979,144.998999999999966
14509.196,145.0910000000000075
14509.293,145.091999999999984
14517.346,145.1730000000000013
14518.71,145.1870000000000112
14525.949,145.2589999999999571
14533.069,145.3299999999999833
14538.661,145.3859999999999666
14544.57,145.4449999999999926
14553.793,145.536999999999977
14560.793,145.6069999999999706
14565.717,145.6569999999999818
14569.326,145.6929999999999828
14578.064,145.7799999999999722
14584.358,145.8429999999999602
14592.698,145.9259999999999871
14597.046,145.96999999999997
14599.184,145.990999999999985
14603.322,146.0329999999999578
14611.034,146.1100000000000131
14615.184,146.1510000000000097
14615.306,146.1529999999999626
14615.627,146.1560000000000053
14618.855,146.1879999999999876
14619.465,146.1939999999999595
14621.761,146.216999999999984
14630.254,146.3019999999999635
14635.323,146.3530000000000078
14642.278,146.4219999999999681
14649.647,146.4959999999999803
14651.951,146.5190000000000047
14652.928,146.528999999999996
14654.109,146.5409999999999965
14659.258,146.591999999999984
14659.665,146.5960000000000031
14669.049,146.6899999999999975
14673.846,146.7379999999999988
14676.132,146.7609999999999666
14682.012,146.8199999999999926
14688.783,146.887
