1;2;10;5.08113
1;3;10;3.86762
1;4;10;5.25509
1;5;10;3.70061
2;3;10;1.88692
2;4;10;2.13898
2;5;10;2.28193
3;4;10;1.44322
3;5;10;2.7748
4;5;10;3.90939
6;1;10;6.30392
6;5;10;3.22023
6;3;10;5.87679
6;4;10;6.73634
7;4;10;8.27347
7;1;10;8.22085
7;5;10;5.06754
7;6;10;1.92429
8;4;10;5.04421
8;5;10;1.20268
8;1;10;4.34402
8;3;10;3.97207
9;1;10;6.00564
9;4;10;9.16494
9;5;10;5.29727
9;6;10;4.03213
10;1;10;5.50128
10;6;10;2.70907
10;4;10;7.9958
10;5;10;4.08912
11;4;10;9.18725
11;5;10;5.31237
11;1;10;6.07416
11;3;10;7.90624
12;4;10;15.131
12;5;10;11.3042
12;3;10;14.0778
12;6;10;8.48749
13;12;10;8.29308
13;2;10;21.342
13;3;10;22.3643
13;11;10;14.949
14;12;10;10.3716
14;4;10;24.7273
14;3;10;23.8847
14;8;10;19.9489
15;8;10;28.6609
15;10;10;26.2203
15;13;10;10.7049
15;3;10;32.6215
16;14;10;7.16938
16;10;10;24.8423
16;2;10;29.7019
16;7;10;23.5681
17;16;10;4.948
17;10;10;25.1082
17;15;10;2.74497
17;4;10;32.6634
18;11;10;22.9882
18;8;10;26.0303
18;12;10;16.2052
18;13;10;8.3543
19;6;10;23.3682
19;3;10;29.2449
19;7;10;21.7488
19;15;10;4.67037
20;5;10;26.8199
20;9;10;22.7307
20;8;10;25.6185
20;13;10;8.19048
21;4;10;41.0105
21;3;10;40.1691
21;1;10;39.2703
21;5;10;37.4274
22;8;10;39.2654
22;1;10;42.0971
22;13;10;21.088
22;4;10;44.1377
23;12;10;36.5762
23;5;10;47.6465
23;3;10;50.3936
23;10;10;44.0377
24;13;10;33.2241
24;4;10;56.2987
24;2;10;54.1876
24;9;10;48.2371
25;10;10;53.1875
25;11;10;52.5545
25;1;10;58.6172
25;13;10;37.7673
26;16;10;33.6837
26;10;10;11.7084
26;8;10;8.68036
26;22;10;46.2371
27;16;10;35.3699
27;2;10;6.20824
27;5;10;8.34577
27;12;10;19.2644
28;23;10;47.8153
28;3;10;6.21433
28;11;10;9.79475
28;9;10;9.82877
29;11;10;11.6938
29;7;10;6.88792
29;5;10;9.35551
29;18;10;25.3836
30;3;10;8.66368
30;2;10;6.86364
30;16;10;23.7996
30;10;10;6.7785
31;4;10;8.32174
31;12;10;8.60414
31;22;10;36.3154
31;6;10;3.0455
32;22;10;40.1354
32;27;10;7.78942
32;2;10;2.13168
32;11;10;6.73502
33;9;10;11.024
33;4;10;9.50816
33;1;10;12.3824
33;12;10;12.5564
34;18;10;28.4143
34;11;10;10.4724
34;23;10;48.4791
34;25;10;57.066
35;17;10;27.7917
35;18;10;25.5162
35;1;10;9.57741
35;2;10;5.24152
36;1;10;8.22085
36;3;10;5.24364
36;32;10;2.14417
36;16;10;28.144
37;1;10;12.1059
37;27;10;12.2846
37;2;10;8.22058
37;32;10;6.19424
38;25;10;52.7714
38;27;10;10.9777
38;24;10;49.0278
38;6;10;1.88338
39;30;10;3.88541
39;4;10;5.01945
39;25;10;55.5948
39;2;10;3.0955
40;13;10;20.5306
40;8;10;5.42388
40;37;10;4.71023
40;16;10;27.9126
