1;2;10;5.08113
1;3;10;3.86762
1;4;10;5.25509
2;3;10;1.88692
2;4;10;2.13898
3;4;10;1.44322
5;1;10;3.70061
5;4;10;3.90939
5;3;10;2.7748
6;4;10;6.73634
6;1;10;6.30392
6;5;10;3.22023
7;4;10;8.27347
7;1;10;8.22085
7;3;10;7.59003
8;1;10;4.34402
8;3;10;3.97207
8;4;10;5.04421
9;6;10;4.03213
9;1;10;6.00564
9;3;10;7.87692
10;1;10;5.50128
10;5;10;4.08912
10;3;10;6.77751
11;4;10;9.18725
11;1;10;6.07416
11;3;10;7.90624
12;3;10;14.0778
12;4;10;15.131
12;6;10;8.48749
13;12;10;8.29308
13;1;10;21.0155
13;2;10;21.342
14;12;10;10.3716
14;3;10;23.8847
14;8;10;19.9489
15;7;10;25.3137
15;10;10;26.2203
15;13;10;10.7049
16;11;10;24.2712
16;10;10;24.8423
16;2;10;29.7019
17;15;10;2.74497
17;11;10;24.3041
17;1;10;30.3649
18;1;10;29.0528
18;8;10;26.0303
18;17;10;3.49527
19;11;10;22.6495
19;17;10;6.12161
19;4;10;30.0208
20;12;10;15.8709
20;9;10;22.7307
20;14;10;5.68979
21;6;10;34.307
21;2;10;38.8855
21;8;10;36.226
22;3;10;43.2306
22;17;10;11.7961
22;4;10;44.1377
23;10;10;44.0377
23;9;10;43.4095
23;14;10;26.5186
24;3;10;55.3979
24;2;10;54.1876
24;1;10;54.2395
25;1;10;58.6172
25;6;10;53.5203
25;9;10;52.6275
26;1;10;9.83239
26;15;10;35.6449
26;3;10;5.98373
27;14;10;28.3842
27;6;10;10.7778
27;2;10;6.20824
28;11;10;9.79475
28;15;10;30.419
28;14;10;21.573
29;3;10;10.3566
29;1;10;13.0466
29;10;10;10.5408
30;11;10;7.81936
30;12;10;9.40177
30;1;10;10.336
31;16;10;23.8183
31;18;10;23.0151
31;11;10;6.47664
32;18;10;26.835
32;10;10;5.38435
32;27;10;7.78942
33;19;10;23.6443
33;2;10;7.90962
33;6;10;7.1582
34;14;10;22.277
34;27;10;6.79587
34;3;10;6.36854
35;12;10;11.4849
35;11;10;8.61087
35;8;10;5.55041
36;5;10;4.68702
36;22;10;40.6782
36;3;10;5.24364
37;2;10;8.22058
37;19;10;21.7815
37;11;10;9.71834
38;3;10;6.90115
38;14;10;17.4269
38;26;10;9.55136
39;3;10;4.97134
39;6;10;3.59074
39;27;10;8.01026
40;34;10;1.41519
40;2;10;4.13027
40;13;10;20.5306
41;10;10;4.67037
41;3;10;8.30085
41;1;10;9.06435
42;14;10;15.6242
42;22;10;35.0298
42;12;10;8.40687
43;28;10;5.72837
43;31;10;0.869829
43;20;10;21.6499
44;22;10;37.4097
44;1;10;10.7912
44;2;10;6.76469
45;1;10;12.8659
45;2;10;8.95295
45;40;10;5.34078
46;20;10;25.5994
46;1;10;10.2699
46;34;10;2.3359
47;2;10;6.83115
47;41;10;3.14401
47;30;10;0.777998
48;34;10;1.46768
48;30;10;3.94227
48;6;10;5.92844
49;38;10;7.28362
49;3;10;8.97157
49;32;10;6.34088
50;2;10;6.25395
50;16;10;29.351
50;10;10;10.5805
51;47;10;4.60753
51;19;10;26.9738
51;20;10;27.6491
52;48;10;4.24925
52;26;10;10.2193
52;10;10;6.84546
53;9;10;9.91062
53;22;10;41.1804
53;21;10;37.805
54;20;10;27.5078
54;15;10;30.754
54;17;10;30.3816
55;34;10;2.35865
55;18;10;26.405
55;16;10;27.1529
56;3;10;6.11142
56;26;10;7.46021
56;21;10;35.4985
57;20;10;24.7153
57;1;10;10.7109
57;3;10;8.20866
58;4;10;9.20008
58;1;10;12.7212
58;48;10;2.68928
59;38;10;1.76127
59;45;10;4.0744
59;40;10;2.71563
60;21;10;31.8577
60;11;10;6.76568
60;15;10;24.5598
61;16;10;23.7087
61;21;10;32.8672
61;33;10;1.91036
62;41;10;4.34095
62;9;10;6.60322
62;42;10;5.48913
63;20;10;27.8221
63;6;10;7.13079
63;18;10;28.3717
64;12;10;14.0626
64;42;10;5.83194
64;22;10;40.4494
65;38;10;4.0744
65;10;10;7.89188
65;27;10;8.18504
66;14;10;20.8384
66;15;10;29.6775
66;9;10;9.66254
67;28;10;2.85231
67;41;10;4.51927
67;48;10;3.2859
68;49;10;5.14771
68;5;10;3.73651
68;33;10;5.48508
69;18;10;23.3366
69;38;10;1.96208
69;8;10;5.48386
70;55;10;3.92246
70;15;10;27.4102
70;16;10;25.2009
