1;2;10;5.08113
1;3;10;3.86762
1;4;10;5.25509
2;3;10;1.88692
2;4;10;2.13898
3;4;10;1.44322
5;1;10;3.70061
5;4;10;3.90939
5;3;10;2.7748
6;4;10;6.73634
6;1;10;6.30392
6;5;10;3.22023
7;4;10;8.27347
7;1;10;8.22085
7;3;10;7.59003
8;1;10;4.34402
8;3;10;3.97207
8;4;10;5.04421
9;6;10;4.03213
9;1;10;6.00564
9;3;10;7.87692
10;1;10;5.50128
10;5;10;4.08912
10;3;10;6.77751
11;4;10;9.18725
11;1;10;6.07416
11;3;10;7.90624
12;3;10;14.0778
12;4;10;15.131
12;6;10;8.48749
13;12;10;8.29308
13;1;10;21.0155
13;2;10;21.342
14;12;10;10.3716
14;3;10;23.8847
14;8;10;19.9489
15;7;10;25.3137
15;10;10;26.2203
15;13;10;10.7049
