6;3;10;5.87679
6;1;10;6.30392
6;5;10;3.22023
6;4;10;6.73634
6;2;10;4.66036
7;6;10;1.92429
7;4;10;8.27347
7;2;10;6.13758
7;5;10;5.06754
7;3;10;7.59003
8;3;10;3.97207
8;5;10;1.20268
8;7;10;3.99888
8;6;10;2.09376
8;2;10;3.20291
9;4;10;9.16494
9;1;10;6.00564
9;2;10;7.51845
9;8;10;4.33992
9;6;10;4.03213
10;9;10;1.3737
10;6;10;2.70907
10;2;10;6.24433
10;3;10;6.77751
10;4;10;7.9958
11;8;10;4.34095
11;7;10;4.88646
11;3;10;7.90624
11;5;10;5.31237
11;10;10;1.35083
12;4;10;15.131
12;5;10;11.3042
12;2;10;13.1223
12;3;10;14.0778
12;8;10;10.116
13;11;10;14.949
13;12;10;8.29308
13;7;10;15.4689
13;3;10;22.3643
13;5;10;19.5896
14;2;10;22.6057
14;9;10;17.2048
14;6;10;18.0204
14;3;10;23.8847
14;5;10;21.1489
15;4;10;33.5162
15;12;10;18.7582
15;10;10;26.2203
15;13;10;10.7049
15;14;10;8.85774
16;14;10;7.16938
16;12;10;17.4952
16;7;10;23.5681
16;4;10;31.8321
16;15;10;2.90641
17;15;10;2.74497
17;13;10;9.35907
17;16;10;4.948
17;5;10;28.9077
17;2;10;30.5894
18;1;10;29.0528
18;12;10;16.2052
18;2;10;28.7439
18;6;10;24.1365
18;13;10;8.3543
19;7;10;21.7488
19;13;10;8.8487
19;15;10;4.67037
19;17;10;6.12161
19;16;10;1.97114
20;5;10;26.8199
20;9;10;22.7307
20;2;10;28.2952
20;10;10;23.2759
20;19;10;1.96322
1;13;10;21.0155
1;15;10;31.5992
1;7;10;8.22085
1;12;10;12.8479
1;8;10;4.34402
2;15;10;31.4064
2;16;10;29.7019
2;11;10;7.52555
2;13;10;21.342
2;19;10;27.8863
3;20;10;29.5629
3;19;10;29.2449
3;16;10;31.024
3;18;10;29.9838
3;9;10;7.87692
4;19;10;30.0208
4;13;10;23.3869
4;8;10;5.04421
4;11;10;9.18725
4;17;10;32.6634
5;15;10;29.8636
5;18;10;27.2326
5;10;10;4.08912
5;19;10;26.5375
5;9;10;5.29727
