1;2;10;5.08113
1;3;10;3.86762
1;4;10;5.25509
1;5;10;3.70061
1;6;10;6.30392
1;7;10;8.22085
1;8;10;4.34402
2;3;10;1.88692
2;4;10;2.13898
2;5;10;2.28193
2;6;10;4.66036
2;7;10;6.13758
2;8;10;3.20291
3;4;10;1.44322
3;5;10;2.7748
3;6;10;5.87679
3;7;10;7.59003
3;8;10;3.97207
4;5;10;3.90939
4;6;10;6.73634
4;7;10;8.27347
4;8;10;5.04421
5;6;10;3.22023
5;7;10;5.06754
5;8;10;1.20268
6;7;10;1.92429
6;8;10;2.09376
7;8;10;3.99888
9;1;10;6.00564
9;2;10;7.51845
9;8;10;4.33992
9;4;10;9.16494
9;6;10;4.03213
9;7;10;4.95879
9;5;10;5.29727
10;6;10;2.70907
10;1;10;5.50128
10;4;10;7.9958
10;5;10;4.08912
10;7;10;3.90427
10;2;10;6.24433
10;3;10;6.77751
11;4;10;9.18725
11;6;10;3.98773
11;3;10;7.90624
11;7;10;4.88646
11;10;10;1.35083
11;2;10;7.52555
11;9;10;0.0943462
12;10;10;7.47928
12;4;10;15.131
12;3;10;14.0778
12;8;10;10.116
12;7;10;7.53176
12;9;10;6.85975
12;11;10;6.78539
13;9;10;15.0141
13;3;10;22.3643
13;12;10;8.29308
13;2;10;21.342
13;7;10;15.4689
13;8;10;18.3965
13;4;10;23.3869
14;9;10;17.2048
14;7;10;16.4893
14;10;10;17.6749
14;6;10;18.0204
14;2;10;22.6057
14;3;10;23.8847
14;11;10;17.1265
15;4;10;33.5162
15;8;10;28.6609
15;7;10;25.3137
15;10;10;26.2203
15;2;10;31.4064
15;1;10;31.5992
15;6;10;26.7871
