8;4;10;5.04421
8;6;10;2.09376
8;2;10;3.20291
8;1;10;4.34402
8;7;10;3.99888
8;5;10;1.20268
8;3;10;3.97207
9;4;10;9.16494
9;2;10;7.51845
9;6;10;4.03213
9;8;10;4.33992
9;7;10;4.95879
9;3;10;7.87692
9;1;10;6.00564
10;3;10;6.77751
10;2;10;6.24433
10;6;10;2.70907
10;9;10;1.3737
10;1;10;5.50128
10;4;10;7.9958
10;8;10;3.04257
11;7;10;4.88646
11;3;10;7.90624
11;8;10;4.34095
11;10;10;1.35083
11;4;10;9.18725
11;2;10;7.52555
11;9;10;0.0943462
12;11;10;6.78539
12;2;10;13.1223
12;7;10;7.53176
12;9;10;6.85975
12;6;10;8.48749
12;3;10;14.0778
12;5;10;11.3042
13;2;10;21.342
13;9;10;15.0141
13;1;10;21.0155
13;3;10;22.3643
13;11;10;14.949
13;10;10;15.7524
13;12;10;8.29308
14;11;10;17.1265
14;6;10;18.0204
14;3;10;23.8847
14;8;10;19.9489
14;13;10;4.11732
14;12;10;10.3716
14;4;10;24.7273
15;6;10;26.7871
15;12;10;18.7582
15;11;10;25.5265
15;10;10;26.2203
15;2;10;31.4064
15;14;10;8.85774
15;13;10;10.7049
1;11;10;6.07416
1;15;10;31.5992
1;12;10;12.8479
1;14;10;23.144
2;14;10;22.6057
3;15;10;32.6215
4;12;10;15.131
4;13;10;23.3869
4;15;10;33.5162
5;11;10;5.31237
5;10;10;4.08912
5;9;10;5.29727
5;13;10;19.5896
5;15;10;29.8636
5;14;10;21.1489
6;11;10;3.98773
6;13;10;16.6826
7;10;10;3.90427
7;14;10;16.4893
7;13;10;15.4689
7;15;10;25.3137
